,Species,Indentation_line,x,y,H,E,C,Ca,F,Fe,Mg,Na,O,P
503,HIs,1,53.1525423729,249.593220339,4.083775,78.661913,0.0142525768,0.1865570286,0.0030517347,0.0088085729,0.0016746954,0.013535003,0.0622974847,0.1774165208
504,HIs,1,54.7288135593,249.3898305085,3.746085,79.662161,0.010331135,0.1917770367,0.0078082766,0.0085498433,0.0011407037,0.0128589276,0.0599969073,0.1776599046
505,HIs,1,56.3050847458,249.186440678,3.75335,80.296644,0.0133561824,0.1928821721,0.0108460363,0.0096830233,0.0030082754,0.0108118607,0.0636192554,0.1632250896
506,HIs,1,57.8813559322,248.9830508475,3.279387,77.233638,0.0107745495,0.1888135593,0.0147983635,0.0122123052,0.0040677966,0.0116320122,0.0734872064,0.1532643216
507,HIs,1,59.4576271186,248.7796610169,4.395808,85.30914,0.0128118159,0.1819913025,0.0125300895,0.0159082309,0.0072939801,0.0105552309,0.0825173107,0.1436160834
508,HIs,1,61.0338983051,248.5762711864,4.406329,85.44016,0.012392198,0.169902426,0.0106721216,0.0163781712,0.0081805664,0.010762068,0.0883035988,0.157206114
509,HIs,1,62.6101694915,248.3728813559,3.842896,82.69686,0.0170692132,0.1689461015,0.0076914085,0.0145178258,0.0108308156,0.0094128718,0.0786090006,0.1528274673
510,HIs,1,64.186440678,248.1694915254,3.220259,79.066773,0.0163965963,0.1697009381,0.0070905111,0.0113734658,0.0104367552,0.0074140408,0.0711921862,0.1598012858
511,HIs,1,65.7627118644,247.9661016949,2.935704,69.66108,0.0155999564,0.1811461233,0.0059435953,0.0092817165,0.0094970728,0.0126002239,0.0704751904,0.1588711131
512,HIs,1,67.3389830508,247.7627118644,3.143473,71.249671,0.0125627792,0.201206748,0.0059350761,0.0071683721,0.0087755203,0.0111690061,0.071434883,0.1668210681
513,HIs,1,68.9152542373,247.5593220339,3.26018,75.296326,0.0132670953,0.2114808468,0.0065341905,0.0041193078,0.0062910975,0.014592517,0.0717100714,0.1618022962
514,HIs,1,70.4915254237,247.3559322034,3.60084,83.242774,0.0130408424,0.2224471763,0.0090435765,0.0025599065,0.0067758967,0.0173820444,0.0674693162,0.1618623265
515,HIs,1,72.0677966102,247.1525423729,3.189173,72.777267,0.0143308007,0.210357111,0.0079602572,0.0022793688,0.0072777343,0.0213442431,0.0652626574,0.1636281687
516,HIs,1,73.6440677966,246.9491525424,3.076228,68.102953,0.0153820246,0.2027835838,0.0077740245,0.0016348849,0.0076563413,0.0188754718,0.0671170591,0.1606771736
517,HIs,1,75.2203389831,246.7457627119,2.932967,68.422441,0.014992521,0.1796204024,0.0041892441,0.0029339568,0.0089080625,0.0154565176,0.0698600283,0.1540391683
518,HIs,1,76.7966101695,246.5423728814,2.581937,62.033414,0.0124080476,0.1795027192,0.0048218407,0.0036701701,0.0111747516,0.01371128,0.0731801207,0.1565160626
519,HIs,1,78.3728813559,246.3389830508,2.569868,55.962365,0.0141734935,0.1760544433,0.0042558123,0.0057266541,0.0103448276,0.0142893937,0.0792689378,0.1758264074
520,HIs,1,79.9491525424,246.1355932203,2.89087,60.750233,0.0150182766,0.1702439846,0.0054821742,0.0052367037,0.0097789973,0.0124583701,0.0868385026,0.1788233663
521,HIs,1,81.5254237288,245.9322033898,2.884708,64.964447,0.0151010906,0.1655978762,0.0065575687,0.0050964348,0.0054821742,0.010075979,0.0898104984,0.1730953254
522,HIs,1,83.1016949153,245.7288135593,2.919464,65.926591,0.0145368453,0.161950688,0.0089845367,0.0060432496,0.005447107,0.0081048846,0.09054057,0.1577905675
523,HIs,1,84.6779661017,245.5254237288,2.91467,64.407838,0.0114208165,0.1811595954,0.0088252484,0.0073756055,0.0050732548,0.0088607118,0.0880066172,0.1622815481
524,HIs,1,86.2542372881,245.3220338983,2.817234,61.462877,0.0099630506,0.1860252207,0.0071323143,0.0086265342,0.0044886032,0.0125930916,0.0865536063,0.1646110412
525,HIs,1,87.8305084746,245.1186440678,2.575341,56.876034,0.0098517073,0.2003213504,0.0061601403,0.0090144528,0.006157961,0.0128769973,0.0814333971,0.1730107282
526,HIs,1,89.406779661,244.9152542373,2.300775,50.695306,0.0113271058,0.1967718353,0.0064644523,0.0068727773,0.0067091304,0.0137580362,0.0780915116,0.1739926101
527,HIs,1,90.9830508475,244.7118644068,2.279786,52.51467,0.013883248,0.2055788567,0.0078433665,0.0060198714,0.0070835769,0.0107773232,0.0701443303,0.1801517598
528,HIs,1,92.5593220339,244.5084745763,1.882955,44.625658,0.0148970272,0.1957842079,0.0060626653,0.0034132086,0.0054704851,0.01164489,0.0728552041,0.1787338161
529,HIs,1,94.1355932203,244.3050847458,2.294248,52.665947,0.0162230433,0.1942166837,0.0041145529,0.0016546969,0.0064107619,0.0119850618,0.0776845734,0.1716292385
530,HIs,1,95.7118644068,244.1016949153,2.443649,52.268007,0.0125635717,0.1912543958,0.003974284,0.0030009213,0.007609585,0.0107624642,0.0755187273,0.1687614538
531,HIs,1,97.2881355932,243.8983050847,2.416168,51.416232,0.0150555231,0.1930576826,0.0039392168,0.0033781414,0.008618015,0.01106955,0.0731894323,0.1635227689
532,HIs,1,98.8644067797,243.6949152542,2.114553,48.159787,0.0146347165,0.1929590189,0.0034482759,0.0032378726,0.0065757957,0.0088407017,0.0732007251,0.1603263034
533,HIs,1,100.4406779661,243.4915254237,2.184601,50.506034,0.0212182389,0.1924256803,0.0031092928,0.0024547049,0.0076381143,0.0119280032,0.0723813014,0.1609077851
534,HIs,1,102.0169491525,243.2881355932,2.184272,50.096704,0.0304601333,0.1902746932,0.0023578242,0.0018702513,0.0077298438,0.0114719314,0.0737011758,0.1615863456
535,HIs,1,103.593220339,243.0847457627,2.128558,46.897446,0.0384562502,0.1758967399,0.0026179556,0.0020105202,0.0097249106,0.014132879,0.0774646604,0.1562131373
536,HIs,1,105.1694915254,242.8813559322,2.08176,47.948392,0.0346814728,0.1844483848,0.0036820573,0.0015290889,0.0066627703,0.0137631874,0.0797376893,0.1500270434
537,HIs,1,106.7457627119,242.6779661017,1.316025,41.659148,0.0292109877,0.194848686,0.0043132671,0.0010870836,0.0065458796,0.0141398132,0.0752368027,0.1530681829
538,HIs,1,108.3220338983,242.4745762712,0.520336,38.028534,0.0198470515,0.202010322,0.0046054939,0.0005493863,0.0046997989,0.0129865576,0.0738531338,0.1573465809
539,HIs,1,109.8983050847,242.2711864407,2.524471,61.334574,0.0178389088,0.2081284609,0.0035184103,0.0008766803,0.0077966102,0.0117431574,0.0733635796,0.1572205767
540,HIs,1,111.4745762712,242.0677966102,2.287096,56.373703,0.0183845308,0.2017079912,0.0027013641,0.0013793103,0.0080747704,0.0099263985,0.0721833797,0.1515125459
541,HIs,1,113.0508474576,241.8644067797,1.905292,46.487783,0.0210355724,0.2027037415,0.0027936879,0.0013793103,0.0076468316,0.01087777,0.0708244757,0.1457696461
542,HIs,1,114.6271186441,241.6610169492,2.158686,54.478648,0.0211932758,0.1978482204,0.0031623889,0.0013793103,0.006482085,0.0100185242,0.0681609526,0.1458181854
543,HIs,1,116.2033898305,241.4576271186,2.17702,58.293032,0.0199066856,0.194757749,0.0033664524,0.0009876274,0.0046871192,0.0095967271,0.0703040149,0.1538808705
544,HIs,1,117.7796610169,241.2542372881,2.292787,63.467083,0.0173699591,0.1865244827,0.0043097009,0.0012273524,0.0087083577,0.0097171839,0.0760877275,0.1612669764
545,HIs,1,119.3559322034,241.0508474576,2.576375,67.894614,0.0138406522,0.1873351891,0.0038823564,0.0009351257,0.0090005845,0.0111622701,0.0770941763,0.1682219735
546,HIs,1,120.9322033898,240.8474576271,2.846571,68.723237,0.0133392109,0.2015681186,0.002805377,0.001372178,0.0097253068,0.0116702493,0.0756964408,0.1613345353
547,HIs,1,122.5084745763,240.6440677966,2.793759,67.270315,0.0118251791,0.2061581591,0.0030976037,0.0015195792,0.0076254346,0.0136879018,0.0754725654,0.1615342401
548,HIs,1,124.0847457627,240.4406779661,2.790928,69.195666,0.0121354347,0.2183191513,0.0027913105,0.0014353783,0.0073593597,0.0142210423,0.0747981654,0.1644254029
549,HIs,1,125.6610169492,240.2372881356,3.000282,74.609732,0.0130364838,0.2136760146,0.0040650229,0.0012303242,0.0095792925,0.0128813559,0.0808707367,0.1609377012
550,HIs,1,127.2372881356,240.0338983051,2.900014,74.330385,0.0135175187,0.2128155801,0.0033313852,2.89254970331689E-05,0.0098600283,0.0111925824,0.0876341519,0.1685754193
551,HIs,1,128.813559322,239.8305084746,2.550142,68.252154,0.0143143568,0.2009309651,0.0033196961,0,0.009761959,0.0105286828,0.0870251315,0.174822336
552,HIs,1,130.3898305085,239.6271186441,2.630932,68.180114,0.0097221369,0.1982767536,0.0024897721,0.0004324956,0.00595469,0.0127945794,0.0802755847,0.1843380321
553,HIs,1,131.9661016949,239.4237288136,2.731195,69.315045,0.0124686723,0.1982826972,0.0016850093,0.000676183,0.0075493566,0.0127428702,0.0747813252,0.1761352762
554,HIs,1,133.5423728814,239.2203389831,2.705095,68.75583,0.0106598381,0.1940035067,0.0016008083,0.0006896552,0.0094348631,0.0122858077,0.0767480609,0.1738731439
555,HIs,1,135.1186440678,239.0169491525,2.590768,63.771518,0.0129659531,0.1882984477,0.0007831677,0.0014494448,0.0110826259,0.0088733915,0.0777370752,0.1710998623
556,HIs,1,136.6949152542,238.813559322,2.61954,63.227757,0.0126860098,0.1912648961,0.0014185381,0.0017182934,0.0104266511,0.0095307532,0.0803766258,0.1657119932
557,HIs,1,138.2711864407,238.6101694915,2.500569,61.061775,0.016414229,0.2042637371,0.0019548485,0.0050469049,0.0094681473,0.0110606346,0.0726765,0.1601953462
558,HIs,1,139.8474576271,238.406779661,2.602991,60.719961,0.0189673994,0.2034058782,0.0017884278,0.0054938632,0.0098966805,0.0116112096,0.0708785624,0.1503293742
559,HIs,1,141.4237288136,238.2033898305,2.320593,58.005243,0.0218488544,0.1870600006,0.0012390415,0.0044184687,0.0116072472,0.0090132641,0.0699396725,0.1415528633
560,HIs,1,143,238,1.554352,43.688578,0.0220689655,0.18,0.0013793103,0.0013793103,0.0110344828,0.0062068966,0.0731034483,0.14
561,HIs,1,144.5762711864,237.7966101695,1.124457,33.43244,0.023772598,0.1780332643,0.0010870836,0.0004782613,0.0134765079,0.0093512566,0.0752512655,0.1478687258
562,HIs,1,146.1525423729,237.593220339,0.924064,28.463953,0.0227116663,0.1743468484,0.0015897136,0.001659848,0.0129124607,0.0100837056,0.0779621393,0.1543777551
563,HIs,1,147.7288135593,237.3898305085,1.054216,27.630878,0.0241195059,0.169646257,0.0022559906,0.0019960574,0.0139918177,0.0108797512,0.0798831093,0.1532074612
564,HIs,1,149.3050847458,237.186440678,1.178784,29.06522,0.0256775203,0.1589012274,0.0018585622,0.0016873867,0.0112056583,0.0057042665,0.0812990718,0.1518786714
565,HIs,1,150.8813559322,236.9830508475,1.222995,29.752948,0.0281940386,0.1573348919,0.001975453,8.18234950321539E-05,0.0117475161,0.0041468464,0.0736322301,0.1436317348
566,HIs,1,152.4576271186,236.7796610169,1.268763,29.859958,0.0308351742,0.1594799354,0.0010052601,0.0005376973,0.0114325055,0.0062419638,0.0736037009,0.1466597985
567,HIs,1,154.0338983051,236.5762711864,1.275338,30.041333,0.0304950024,0.1655667713,0.0013793103,0.0003974284,0.0176388077,0.0092613102,0.0719561363,0.1459326987
568,HIs,1,155.6101694915,236.3728813559,1.19443,28.480245,0.028586514,0.1590882525,0.0009585038,0.000834877,0.0187609585,0.0091156921,0.0727811073,0.1442827566
569,HIs,1,157.186440678,236.1694915254,1.193658,28.357807,0.0260533537,0.1510184351,0.0005610754,0.0009133325,0.0195122289,0.0081573864,0.0777360846,0.1419966518
570,HIs,1,158.7627118644,235.9661016949,1.168321,27.380892,0.0256981248,0.1574719908,0,0.0018819404,0.0167615331,0.006943308,0.0786797294,0.1468503898
571,HIs,1,160.3389830508,235.7627118644,1.192567,28.080113,0.0236032056,0.1556019376,0.0005260082,0.0026504473,0.0143686416,0.0063325045,0.0764905051,0.1486619976
572,HIs,1,161.9152542373,235.5593220339,1.220739,27.829279,0.0249327878,0.1566593032,0.0010169492,0.0027586207,0.0114295337,0.0068216624,0.0739656658,0.1350065875
573,HIs,1,163.4915254237,235.3559322034,1.333853,28.990722,0.0204988658,0.1433105826,0.0009351257,0.0026379657,0.0119349374,0.007196307,0.0702746932,0.1139638828
574,HIs,1,165.0677966102,235.1525423729,0.979041,25.440315,0.0226579758,0.1464438479,0.0014260666,0.0019170076,0.0102538906,0.0074296922,0.0786967677,0.1080420807
575,HIs,1,166.6440677966,234.9491525424,1.165829,27.644614,0.0206086242,0.1442766149,0.0020338983,0.0013793103,0.0117475161,0.0078191958,0.0767512308,0.1226137951
576,HIs,1,168.2203389831,234.7457627119,1.224402,28.238386,0.0235570437,0.1568150254,0.0025832846,0.0015932798,0.0112916423,0.008918761,0.0794135653,0.1361731171
577,HIs,1,169.7966101695,234.5423728814,1.270905,30.235982,0.023377349,0.1578323708,0.0018936295,0.0025599065,0.0098305085,0.0102630041,0.0726129035,0.144739621
578,HIs,1,171.3728813559,234.3389830508,1.209675,27.904577,0.0267816422,0.1568459321,0.0020689655,0.0034365868,0.0098485374,0.0080824971,0.0741077178,0.137644157
579,HIs,1,172.9491525424,234.1355932203,1.070664,25.849286,0.0223889291,0.1401654301,0.0027235535,0.0032915631,0.011024973,0.0056856432,0.0724480678,0.1279360865
580,HIs,1,174.5254237288,233.9322033898,1.126629,26.059453,0.020646465,0.1329946805,0.0038328265,0.0021379112,0.0158024349,0.0035768556,0.0763458776,0.124233821
581,HIs,1,176.1016949153,233.7288135593,1.150487,25.557972,0.023898206,0.1340793866,0.0033781414,0.001547316,0.0155785595,0.0059614261,0.0819594052,0.1302029738
582,HIs,1,177.6779661017,233.5254237288,1.152641,26.191523,0.0270015552,0.1323551496,0.0022910579,0.0011574161,0.0147044547,0.0061720275,0.0815784208,0.1370438538
583,HIs,1,179.2542372881,233.3220338983,1.354536,29.20201,0.0270913035,0.1326866041,0.0013793103,0.0007364115,0.0135827002,0.0095596786,0.0798266451,0.1434209353
584,HIs,1,180.8305084746,233.1186440678,1.193516,27.864031,0.0196303084,0.1330047846,0.0019520748,8.18234950321539E-05,0.012949311,0.0117825833,0.0816021952,0.1492591308
585,HIs,1,182.406779661,232.9152542373,0.931672,33.068271,0.0191583869,0.1394268393,0.0017884278,0,0.0122271642,0.0114782712,0.078578292,0.1497853372
586,HIs,1,183.9830508475,232.7118644068,0.768153,29.184481,0.0173800632,0.1542525434,0.0013793103,0,0.0096785506,0.0081272722,0.0768086856,0.1384199943
587,HIs,1,185.5593220339,232.5084745763,0.870763,24.319493,0.0201650338,0.1427055246,0.000993571,0.0003506721,0.0082407949,0.0063198249,0.0784738829,0.1375153791
588,HIs,1,187.1355932203,232.3050847458,1.101637,27.725157,0.0215195792,0.140734034,0.0013793103,0.0003039158,0.010735718,0.0073472744,0.0801127302,0.1357750944
589,HIs,1,188.7118644068,232.1016949153,1.101021,27.139102,0.0282726922,0.1356825724,0.0013793103,0.0007597896,0.0130769002,0.0084777462,0.0793846398,0.1449306085
590,HIs,1,190.2881355932,231.8983050847,1.133162,27.399134,0.0286499123,0.1329154325,0.0010668754,0.0008883694,0.0151638946,0.0096488326,0.077774916,0.1375569842
591,HIs,1,191.8644067797,231.6949152542,1.145481,27.360569,0.029307274,0.12958167,0.0026365789,0.0013793103,0.0121047261,0.0070835769,0.0799009401,0.1366077921
592,HIs,1,193.4406779661,231.4915254237,1.171809,28.353053,0.024144469,0.1244236198,0.0041028638,0.002332663,0.0091357022,0.0066510812,0.0811118486,0.1293241142
593,HIs,1,195.0169491525,231.2881355932,1.176064,27.347908,0.0255105053,0.1322652032,0.0046054939,0.0036670002,0.0057325976,0.0039475379,0.0802020822,0.1375353892
594,HIs,1,196.593220339,231.0847457627,1.136968,26.091377,0.0243810241,0.1377093384,0.002980713,0.0048275862,0.0064983308,0.0034946359,0.0796964804,0.1285563998
595,HIs,1,198.1694915254,230.8813559322,1.022973,25.009876,0.0265860979,0.1291473913,0.001112641,0.0038361945,0.0088793351,0.0055830172,0.0713946646,0.1309950569
596,HIs,1,199.7457627119,230.6779661017,1.136132,25.570103,0.0271323143,0.1208144707,0.0004675628,0.0027586207,0.0130917592,0.0090921158,0.0704266511,0.1420961079
597,HIs,1,201.3220338983,230.4745762712,0.998503,22.504126,0.0283816581,0.1203274921,0.0012388434,0.0013793103,0.0149271414,0.0082407949,0.0684040456,0.1490835967
598,HIs,1,202.8983050847,230.2711864407,0.850457,19.359439,0.0299370969,0.1355274446,0.0008766803,0.0013793103,0.0163837185,0.0071727308,0.0679982962,0.1446843456
599,HIs,1,204.4745762712,230.0677966102,0.402281,14.326584,0.024908221,0.1464184885,0.0007364115,0.0020689655,0.0144581918,0.0050964348,0.0714354773,0.1323844714
600,HIs,1,206.0508474576,229.8644067797,0.651976,14.856923,0.0234811638,0.1556564206,7.01344243132804E-05,0.0020689655,0.0130986934,0.0060527593,0.0779496577,0.1236473863
601,HIs,2,46,241,0.700731,22.107872,0.024137931,0.2068965517,0.0103448276,0.0103448276,0,0.0137931034,0.0896551724,0.1931034483
602,HIs,2,47.5254237288,240.7966101695,3.877038,79.365594,0.0156709494,0.2300950645,0.0082932966,0.0067301311,0.0056886811,0.0134784231,0.0876785968,0.1911701288
603,HIs,2,49.0508474576,240.593220339,4.338393,82.746524,0.0141467474,0.2266772331,0.0070845675,0.0081320271,0.0051548802,0.0152704831,0.0847992551,0.1895777076
604,HIs,2,50.5762711864,240.3898305085,4.785686,85.939445,0.0137520926,0.232663226,0.0064319607,0.009094097,0.0057773727,0.0132175653,0.0837781454,0.1848715688
605,HIs,2,52.1016949153,240.186440678,4.515145,84.868959,0.0147529941,0.2231540679,0.0067679719,0.0098903407,0.0044067797,0.0120761969,0.0859792569,0.1910881732
606,HIs,2,53.6271186441,239.9830508475,4.302549,84.449042,0.0144433328,0.2123876413,0.0081750191,0.006604325,0.0046829587,0.012025082,0.0857817314,0.1834556063
607,HIs,2,55.1525423729,239.7796610169,4.194563,84.455573,0.0117122507,0.2074833827,0.0084159328,0.004944675,0.0050263004,0.0111983279,0.0813680175,0.184322975
608,HIs,2,56.6779661017,239.5762711864,4.205185,87.551299,0.010155425,0.2050730567,0.0097358072,0.0026773916,0.0044529416,0.0108813361,0.0757984725,0.1726188471
609,HIs,2,58.2033898305,239.3728813559,3.978623,81.619922,0.0091931569,0.2053524057,0.0090128679,0.0027586207,0.0029505988,0.012221815,0.0763954076,0.1730043884
610,HIs,2,59.7288135593,239.1694915254,4.354728,85.906496,0.0105435418,0.1949568594,0.0085982031,0.0018385521,0.0037955799,0.0131317794,0.0800233781,0.1756597886
611,HIs,2,61.2542372881,238.9661016949,4.353602,86.431548,0.0116716362,0.1954416587,0.0065225015,0.0036002338,0.0058794045,0.0162476102,0.0824961119,0.1712738115
612,HIs,2,62.7796610169,238.7627118644,4.306275,87.254372,0.0105669199,0.1977644157,0.0053535944,0.003974284,0.0078082992,0.0161659848,0.0786965696,0.1683432228
613,HIs,2,64.3050847458,238.5593220339,4.138947,83.678729,0.0109417627,0.1987393634,0.0055156564,0.0051548802,0.0101912847,0.0169265669,0.0702527019,0.166371336
614,HIs,2,65.8305084746,238.3559322034,3.845728,84.210517,0.00907587,0.2023257288,0.0057510228,0.0056757373,0.0110045667,0.0167270602,0.0697019287,0.1703644415
615,HIs,2,67.3559322034,238.1525423729,3.64733,80.745015,0.0087901812,0.1962482045,0.0073407364,0.0054144172,0.0097324392,0.0179310345,0.0694099,0.1721112641
616,HIs,2,68.8813559322,237.9491525424,3.664389,77.300346,0.0083301469,0.1909508762,0.0067913501,0.0060783168,0.0084937939,0.0148050996,0.0650354139,0.185387671
617,HIs,2,70.406779661,237.7457627119,3.904752,78.299172,0.0081250929,0.1854916839,0.0056481986,0.0072472238,0.0070239428,0.0127761543,0.0621846675,0.1775756075
618,HIs,2,71.9322033898,237.5423728814,3.46069,77.72451,0.0095343193,0.1817765406,0.004529614,0.0072335536,0.0071186441,0.0104714262,0.0591249047,0.1776641671
619,HIs,2,73.4576271186,237.3389830508,3.0817,68.449653,0.0104266511,0.1924389543,0.0070853599,0.0075862069,0.0066627703,0.0113734658,0.0636812648,0.180930767
620,HIs,2,74.9830508475,237.1355932203,3.010118,66.487894,0.01238883,0.1901589912,0.0073104241,0.0087582839,0.0061250731,0.011067965,0.0630758106,0.1806981743
621,HIs,2,76.5084745763,236.9322033898,3.087453,69.43435,0.012646782,0.2019988311,0.009912332,0.0077966102,0.005493467,0.0101118387,0.0687664068,0.1817178972
622,HIs,2,78.0338983051,236.7288135593,3.147454,67.813374,0.01798314,0.1946576984,0.0075969054,0.008855957,0.0075511397,0.0090770587,0.0739036543,0.1660676183
623,HIs,2,79.5593220339,236.5254237288,3.178111,70.706312,0.0182232613,0.181079555,0.0074185975,0.0061016949,0.0090162359,0.0118996721,0.0785354981,0.1739095979
624,HIs,2,81.0847457627,236.3220338983,2.891116,67.391806,0.0198389286,0.190981981,0.004137931,0.0055172414,0.0086382233,0.0120423184,0.0720189403,0.174625603
